foodId,servingSize,servingSizeUnit,householdServingFullText
2343908,164,"1 cup, cooked","1 cup, cooked"
2343909,164,"1 cup, cooked","1 cup, cooked"
2343909,123,Quantity not specified,Quantity not specified
2343910,124,Quantity not specified,Quantity not specified
2343910,166,"1 cup, cooked","1 cup, cooked"
2343911,113,Quantity not specified,Quantity not specified
2343911,151,"1 cup, cooked","1 cup, cooked"
2343912,168,"1 cup, cooked","1 cup, cooked"
2343912,126,Quantity not specified,Quantity not specified
2343913,168,"1 cup, cooked","1 cup, cooked"
2343913,126,Quantity not specified,Quantity not specified
2343914,155,"1 cup, cooked","1 cup, cooked"
2343914,116,Quantity not specified,Quantity not specified
2343915,150,"1 cup, cooked","1 cup, cooked"
2343915,113,Quantity not specified,Quantity not specified
2343916,116,Quantity not specified,Quantity not specified
2343916,624,"1 cup, dry, yields","1 cup, dry, yields"
2343916,95,"1 oz, dry, yields","1 oz, dry, yields"
2343916,155,"1 cup, cooked","1 cup, cooked"
2343917,240,Quantity not specified,Quantity not specified
2343917,965,"1 cup, dry, yields","1 cup, dry, yields"
2343917,240,"1 cup, cooked","1 cup, cooked"
2343917,205,"1 oz, dry, yields","1 oz, dry, yields"
2343918,240,Quantity not specified,Quantity not specified
2343918,205,"1 oz, dry, yields","1 oz, dry, yields"
2343918,965,"1 cup, dry, yields","1 cup, dry, yields"
2343918,240,"1 cup, cooked","1 cup, cooked"
2343919,240,Quantity not specified,Quantity not specified
2343919,240,"1 cup, cooked","1 cup, cooked"
2343919,965,"1 cup, dry, yields","1 cup, dry, yields"
2343919,205,"1 oz, dry, yields","1 oz, dry, yields"
2343920,240,Quantity not specified,Quantity not specified
2343920,240,"1 cup, cooked","1 cup, cooked"
2343920,965,"1 cup, dry, yields","1 cup, dry, yields"
2343920,195,"1 packet (1 oz), dry, yields","1 packet (1 oz), dry, yields"
2343921,240,"1 cup, cooked","1 cup, cooked"
2343921,965,"1 cup, dry, yields","1 cup, dry, yields"
2343921,240,Quantity not specified,Quantity not specified
2343921,195,"1 packet (1 oz), dry, yields","1 packet (1 oz), dry, yields"
2343922,140,"1 cup, cooked","1 cup, cooked"
2343922,140,Quantity not specified,Quantity not specified
2343922,690,"1 cup, dry, yields","1 cup, dry, yields"
2343922,115,"1 oz, dry, yields","1 oz, dry, yields"
2343923,115,"1 oz, dry, yields","1 oz, dry, yields"
2343923,140,"1 cup, cooked","1 cup, cooked"
2343923,690,"1 cup, dry, yields","1 cup, dry, yields"
2343923,140,Quantity not specified,Quantity not specified
2343924,140,"1 cup, cooked","1 cup, cooked"
2343924,690,"1 cup, dry, yields","1 cup, dry, yields"
2343924,115,"1 oz, dry, yields","1 oz, dry, yields"
2343924,140,Quantity not specified,Quantity not specified
2343925,160,Quantity not specified,Quantity not specified
2343925,160,"1 cup, cooked","1 cup, cooked"
2343925,90,"1 oz, dry, yields","1 oz, dry, yields"
2343926,240,"1 cup, cooked","1 cup, cooked"
2343926,240,Quantity not specified,Quantity not specified
2343926,705,"1 cup, dry, yields","1 cup, dry, yields"
2343926,210,"1 oz, dry, yields","1 oz, dry, yields"
2343927,705,"1 cup, dry, yields","1 cup, dry, yields"
2343927,210,"1 oz, dry, yields","1 oz, dry, yields"
2343927,240,"1 cup, cooked","1 cup, cooked"
2343927,240,Quantity not specified,Quantity not specified
2343928,240,Quantity not specified,Quantity not specified
2343928,150,"1 oz, dry, yields","1 oz, dry, yields"
2343928,240,"1 cup, cooked","1 cup, cooked"
2343928,500,"1 cup, dry, yields","1 cup, dry, yields"
2343929,35,1 cup,1 cup
2343929,30,1 prepackaged single serving,1 prepackaged single serving
2343929,35,Quantity not specified,Quantity not specified
2343930,30,1 prepackaged single serving,1 prepackaged single serving
2343930,40,Quantity not specified,Quantity not specified
2343930,40,1 cup,1 cup
2343931,35,1 cup,1 cup
2343931,30,1 prepackaged single serving,1 prepackaged single serving
2343931,35,Quantity not specified,Quantity not specified
2343932,30,1 cup,1 cup
2343932,30,Quantity not specified,Quantity not specified
2343932,0.1,1 piece,1 piece
2343932,30,1 prepackaged single serving,1 prepackaged single serving
2343933,35,Quantity not specified,Quantity not specified
2343933,30,1 prepackaged single serving,1 prepackaged single serving
2343933,35,1 cup,1 cup
2343934,30,1 prepackaged single serving,1 prepackaged single serving
2343934,40,Quantity not specified,Quantity not specified
2343934,40,1 cup,1 cup
2343935,30,1 prepackaged single serving,1 prepackaged single serving
2343935,40,1 cup,1 cup
2343935,40,Quantity not specified,Quantity not specified
2343936,30,1 prepackaged single serving,1 prepackaged single serving
2343936,30,1 cup,1 cup
2343936,30,Quantity not specified,Quantity not specified
2343937,30,Quantity not specified,Quantity not specified
2343937,30,1 prepackaged single serving,1 prepackaged single serving
2343937,30,1 cup,1 cup
2343938,25,1 cup,1 cup
2343938,30,1 prepackaged single serving,1 prepackaged single serving
2343938,25,Quantity not specified,Quantity not specified
2343939,25,1 cup,1 cup
2343939,25,Quantity not specified,Quantity not specified
2343939,30,1 prepackaged single serving,1 prepackaged single serving
2343940,50,1 cup,1 cup
2343940,30,1 prepackaged single serving,1 prepackaged single serving
2343940,50,Quantity not specified,Quantity not specified
2343941,50,1 cup,1 cup
2343941,30,1 prepackaged single serving,1 prepackaged single serving
2343941,3,1 spoon size biscuit,1 spoon size biscuit
2343941,50,Quantity not specified,Quantity not specified
2343942,40,Quantity not specified,Quantity not specified
2343942,30,1 prepackaged single serving,1 prepackaged single serving
2343942,40,1 cup,1 cup
2343943,30,1 prepackaged single serving,1 prepackaged single serving
2343943,30,Quantity not specified,Quantity not specified
2343943,30,1 cup,1 cup
2343944,35,1 cup,1 cup
2343944,30,1 prepackaged single serving,1 prepackaged single serving
2343944,35,Quantity not specified,Quantity not specified
2343945,30,1 prepackaged single serving,1 prepackaged single serving
2343945,110,Quantity not specified,Quantity not specified
2343945,110,1 cup,1 cup
2343946,45,Quantity not specified,Quantity not specified
2343946,30,1 prepackaged single serving,1 prepackaged single serving
2343946,45,1 cup,1 cup
2343947,30,1 prepackaged single serving,1 prepackaged single serving
2343947,40,Quantity not specified,Quantity not specified
2343947,40,1 cup,1 cup
2343948,40,Quantity not specified,Quantity not specified
2343948,40,1 cup,1 cup
2343948,30,1 prepackaged single serving,1 prepackaged single serving
2343949,50,1 cup,1 cup
2343949,50,Quantity not specified,Quantity not specified
2343949,30,1 prepackaged single serving,1 prepackaged single serving
2343950,45,1 cup,1 cup
2343950,30,1 prepackaged single serving,1 prepackaged single serving
2343950,45,Quantity not specified,Quantity not specified
2343951,35,Quantity not specified,Quantity not specified
2343951,30,1 prepackaged single serving,1 prepackaged single serving
2343951,35,1 cup,1 cup
2343952,30,1 cup,1 cup
2343952,30,1 prepackaged single serving,1 prepackaged single serving
2343952,30,Quantity not specified,Quantity not specified
2343953,30,1 prepackaged single serving,1 prepackaged single serving
2343953,60,Quantity not specified,Quantity not specified
2343953,60,1 cup,1 cup
2343954,30,1 prepackaged single serving,1 prepackaged single serving
2343954,30,1 cup,1 cup
2343954,30,Quantity not specified,Quantity not specified
2343955,35,1 cup,1 cup
2343955,35,Quantity not specified,Quantity not specified
2343955,30,1 prepackaged single serving,1 prepackaged single serving
2343956,35,1 cup,1 cup
2343956,35,Quantity not specified,Quantity not specified
2343956,30,1 prepackaged single serving,1 prepackaged single serving
2343957,30,1 cup,1 cup
2343957,30,1 prepackaged single serving,1 prepackaged single serving
2343957,30,Quantity not specified,Quantity not specified
2343958,40,Quantity not specified,Quantity not specified
2343958,30,1 prepackaged single serving,1 prepackaged single serving
2343958,40,1 cup,1 cup
2343959,35,1 cup,1 cup
2343959,30,1 prepackaged single serving,1 prepackaged single serving
2343959,35,Quantity not specified,Quantity not specified
2343960,30,1 prepackaged single serving,1 prepackaged single serving
2343960,60,1 cup,1 cup
2343960,60,Quantity not specified,Quantity not specified
2343961,15,Quantity not specified,Quantity not specified
2343961,120,1 cup,1 cup
2343962,15,Quantity not specified,Quantity not specified
2343962,30,1 prepackaged single serving,1 prepackaged single serving
2343962,15,1 cup,1 cup
2343963,45,1 cup,1 cup
2343963,3,1 spoon size biscuit,1 spoon size biscuit
2343963,25,1 rectangular biscuit,1 rectangular biscuit
2343963,45,Quantity not specified,Quantity not specified
2343963,30,1 prepackaged single serving,1 prepackaged single serving
2343964,30,1 prepackaged single serving,1 prepackaged single serving
2343964,40,1 cup,1 cup
2343964,40,Quantity not specified,Quantity not specified
2343965,30,1 prepackaged single serving,1 prepackaged single serving
2343965,35,Quantity not specified,Quantity not specified
2343965,35,1 cup,1 cup
2343966,30,1 cup,1 cup
2343966,30,1 prepackaged single serving,1 prepackaged single serving
2343966,30,Quantity not specified,Quantity not specified
2343967,40,1 cup,1 cup
2343967,30,1 prepackaged single serving,1 prepackaged single serving
2343967,40,Quantity not specified,Quantity not specified
2343968,30,1 prepackaged single serving,1 prepackaged single serving
2343968,40,1 cup,1 cup
2343968,40,Quantity not specified,Quantity not specified
2343969,30,1 prepackaged single serving,1 prepackaged single serving
2343969,40,1 cup,1 cup
2343969,40,Quantity not specified,Quantity not specified
2343970,40,1 cup,1 cup
2343970,40,Quantity not specified,Quantity not specified
2343970,30,1 prepackaged single serving,1 prepackaged single serving
2343971,35,Quantity not specified,Quantity not specified
2343971,30,1 prepackaged single serving,1 prepackaged single serving
2343971,35,1 cup,1 cup
2343972,60,1 cup,1 cup
2343972,8,Quantity not specified,Quantity not specified
2343973,80,1 cup,1 cup
2343973,10,Quantity not specified,Quantity not specified
2343974,30,1 prepackaged single serving,1 prepackaged single serving
2343974,80,1 cup,1 cup
2343974,80,Quantity not specified,Quantity not specified
2343975,15,Quantity not specified,Quantity not specified
2343975,3.8,1 tablespoon,1 tablespoon
2343976,15,Quantity not specified,Quantity not specified
2343976,3.8,1 tablespoon,1 tablespoon
2343977,15,Quantity not specified,Quantity not specified
2343977,3.8,1 tablespoon,1 tablespoon
2343978,3.8,1 tablespoon,1 tablespoon
2343978,15,Quantity not specified,Quantity not specified
2343979,3.8,1 tablespoon,1 tablespoon
2343979,15,Quantity not specified,Quantity not specified
2343980,3.8,1 tablespoon,1 tablespoon
2343980,15,Quantity not specified,Quantity not specified
2343981,15,Quantity not specified,Quantity not specified
2343981,3.8,1 tablespoon,1 tablespoon
2343982,110,Quantity not specified,Quantity not specified
2343982,110,1 pouch,1 pouch
2343982,15,1 tablespoon,1 tablespoon
2343982,110,1 jar / tub,1 jar / tub
2343983,110,1 jar / tub,1 jar / tub
2343983,15,1 tablespoon,1 tablespoon
2343983,110,1 pouch,1 pouch
2343983,110,Quantity not specified,Quantity not specified
2343984,15,1 tablespoon,1 tablespoon
2343984,110,1 jar / tub,1 jar / tub
2343984,110,1 pouch,1 pouch
2343984,110,Quantity not specified,Quantity not specified
2343985,110,1 pouch,1 pouch
2343985,15,1 tablespoon,1 tablespoon
2343985,110,Quantity not specified,Quantity not specified
2343985,110,1 jar / tub,1 jar / tub
2343986,110,1 pouch,1 pouch
2343986,110,1 jar / tub,1 jar / tub
2343986,15,1 tablespoon,1 tablespoon
2343986,110,Quantity not specified,Quantity not specified
2343987,15,1 tablespoon,1 tablespoon
2343987,110,Quantity not specified,Quantity not specified
2343987,110,1 jar / tub,1 jar / tub
2343987,110,1 pouch,1 pouch
2343988,110,1 pouch,1 pouch
2343988,15,1 tablespoon,1 tablespoon
2343988,110,1 jar / tub,1 jar / tub
2343988,110,Quantity not specified,Quantity not specified
2343989,170,1 cup,1 cup
2343989,170,Quantity not specified,Quantity not specified
2343990,150,Quantity not specified,Quantity not specified
2343990,150,1 cup,1 cup
2343991,100,1 pizza,1 pizza
2343991,100,Quantity not specified,Quantity not specified
2343991,120,1 cup,1 cup
2343992,237,1 small taco salad,1 small taco salad
2343992,315,1 medium taco salad,1 medium taco salad
2343992,420,1 Taco Bell taco salad,1 Taco Bell taco salad
2343992,122,1 cup,1 cup
2343992,393,1 large taco salad,1 large taco salad
2343992,225,Quantity not specified,Quantity not specified
2343992,315,"1 taco salad, NS as to size","1 taco salad, NS as to size"
2343993,122,1 cup,1 cup
2343993,320,1 medium taco salad,1 medium taco salad
2343993,400,1 large taco salad,1 large taco salad
2343993,320,"1 taco salad, NS as to size","1 taco salad, NS as to size"
2343993,240,1 small taco salad,1 small taco salad
2343993,225,Quantity not specified,Quantity not specified
2343994,122,1 cup,1 cup
2343994,311,1 medium taco salad,1 medium taco salad
2343994,311,"1 taco salad, NS as to size","1 taco salad, NS as to size"
2343994,388,1 large taco salad,1 large taco salad
2343994,234,1 small taco salad,1 small taco salad
2343994,225,Quantity not specified,Quantity not specified
2343995,225,Quantity not specified,Quantity not specified
2343995,358,"1 taco salad, NS as to size","1 taco salad, NS as to size"
2343995,447,1 large taco salad,1 large taco salad
2343995,122,1 cup,1 cup
2343995,358,1 medium taco salad,1 medium taco salad
2343995,264,1 small taco salad,1 small taco salad
2343996,363,"1 taco salad, NS as to size","1 taco salad, NS as to size"
2343996,122,1 cup,1 cup
2343996,453,1 large taco salad,1 large taco salad
2343996,225,Quantity not specified,Quantity not specified
2343996,273,1 small taco salad,1 small taco salad
2343996,363,1 medium taco salad,1 medium taco salad
2343997,122,1 cup,1 cup
2343997,354,"1 taco salad, NS as to size","1 taco salad, NS as to size"
2343997,266,1 small taco salad,1 small taco salad
2343997,442,1 large taco salad,1 large taco salad
2343997,225,Quantity not specified,Quantity not specified
2343997,354,1 medium taco salad,1 medium taco salad
2343998,105,1 small/regular,1 small/regular
2343998,160,1 large,1 large
2343998,105,Quantity not specified,Quantity not specified
2343998,120,1 cup,1 cup
2343998,50,1 miniature,1 miniature
2343999,105,Quantity not specified,Quantity not specified
2343999,160,1 large,1 large
2343999,105,1 small/regular,1 small/regular
2343999,120,1 cup,1 cup
2343999,50,1 miniature,1 miniature
2344000,105,Quantity not specified,Quantity not specified
2344000,105,1 small/regular,1 small/regular
2344000,50,1 miniature,1 miniature
2344000,160,1 large,1 large
2344000,120,1 cup,1 cup
2344001,105,Quantity not specified,Quantity not specified
2344001,105,1 small/regular,1 small/regular
2344001,160,1 large,1 large
2344001,120,1 cup,1 cup
2344001,50,1 miniature,1 miniature
2344002,50,1 miniature,1 miniature
2344002,105,1 small/regular,1 small/regular
2344002,160,1 large,1 large
2344002,120,1 cup,1 cup
2344002,105,Quantity not specified,Quantity not specified
2344003,50,1 miniature,1 miniature
2344003,105,Quantity not specified,Quantity not specified
2344003,105,1 small/regular,1 small/regular
2344003,120,1 cup,1 cup
2344003,160,1 large,1 large
2344004,120,1 cup,1 cup
